Datum,28daysSmoothened,daysOfTrend
2016-11-24,10626.954285714286,14
2016-11-25,10629.372857142856,0
2016-11-28,10627.1225,-1
2016-11-29,10624.233214285716,-2
2016-11-30,10621.717857142856,-3
2016-12-01,10613.606428571427,-4
2016-12-02,10604.893571428573,-5
2016-12-05,10604.00607142857,0
2016-12-06,10606.08607142857,1
2016-12-07,10616.46107142857,2
2016-12-08,10634.832857142857,3
2016-12-09,10659.028214285716,4
2016-12-12,10688.288214285714,5
2016-12-13,10722.53,6
2016-12-14,10757.733928571428,7
2016-12-15,10790.214285714286,8
2016-12-16,10823.131785714286,9
2016-12-19,10851.013571428572,10
2016-12-20,10880.82142857143,11
2016-12-21,10909.4175,12
2016-12-22,10936.64642857143,13
2016-12-23,10962.174642857144,14
2016-12-27,10991.045,15
2016-12-28,11019.239642857141,16
2016-12-29,11047.32857142857,17
2016-12-30,11075.754642857142,18
2017-01-02,11107.343214285715,19
2017-01-03,11140.264642857142,20
2017-01-04,11172.230714285713,21
2017-01-05,11203.861785714284,22
2017-01-06,11240.159642857141,23
2017-01-09,11273.85607142857,24
2017-01-10,11307.534642857145,25
2017-01-11,11347.253214285714,26
2017-01-12,11383.242142857142,27
2017-01-13,11416.968928571428,28
2017-01-16,11444.804285714286,29
2017-01-17,11464.565357142857,30
2017-01-18,11479.564285714285,31
2017-01-19,11493.609285714285,32
2017-01-20,11509.320714285714,33
2017-01-23,11518.645714285713,34
2017-01-24,11531.149285714286,35
2017-01-25,11546.851071428571,36
2017-01-26,11562.730357142855,37
2017-01-27,11576.572142857141,38
2017-01-30,11584.3275,39
2017-01-31,11586.708571428573,40
2017-02-01,11593.972857142857,41
2017-02-02,11600.330714285714,42
2017-02-03,11606.7325,43
2017-02-06,11607.977142857142,44
2017-02-07,11611.49107142857,45
2017-02-08,11613.716785714283,46
2017-02-09,11615.307142857144,47
2017-02-10,11618.261785714287,48
2017-02-13,11625.051785714286,49
2017-02-14,11631.725714285714,50
2017-02-15,11638.687142857143,51
2017-02-16,11645.588928571427,52
2017-02-17,11651.793214285713,53
2017-02-20,11658.27357142857,54
2017-02-21,11674.218214285715,55
2017-02-22,11687.41142857143,56
2017-02-23,11701.451428571429,57
2017-02-24,11710.88107142857,58
2017-02-27,11718.855357142855,59
2017-02-28,11727.338214285715,60
2017-03-01,11742.9475,61
2017-03-02,11761.298214285716,62
2017-03-03,11776.741785714286,63
2017-03-06,11782.182857142858,64
2017-03-07,11786.379642857142,65
2017-03-08,11791.845357142856,66
2017-03-09,11802.434642857143,67
2017-03-10,11817.715714285714,68
2017-03-13,11829.520357142857,69
2017-03-14,11842.4075,70
2017-03-15,11855.206785714285,71
2017-03-16,11875.683214285715,72
2017-03-17,11895.176071428574,73
2017-03-20,11913.373214285715,74
2017-03-21,11924.775714285714,75
2017-03-22,11933.245357142858,76
2017-03-23,11942.718571428572,77
2017-03-24,11953.163571428571,78
2017-03-27,11960.382857142858,79
2017-03-28,11974.389285714287,80
2017-03-29,11990.317142857142,81
2017-03-30,12005.631785714286,82
2017-03-31,12017.966785714287,83
2017-04-03,12027.202857142856,84
2017-04-04,12039.149642857143,85
2017-04-05,12053.917857142858,86
2017-04-06,12068.497142857144,87
2017-04-07,12082.448928571428,88
2017-04-10,12087.210714285715,89
2017-04-11,12090.06,90
2017-04-12,12094.607857142857,91
2017-04-13,12099.986428571428,92
2017-04-18,12101.21142857143,93
2017-04-19,12102.96642857143,94
2017-04-20,12104.713928571427,95
2017-04-21,12107.763571428572,96
2017-04-24,12124.36892857143,97
2017-04-25,12141.449285714287,98
2017-04-26,12157.9825,99
2017-04-27,12170.86142857143,100
2017-04-28,12183.103214285713,101
2017-05-02,12199.353214285715,102
2017-05-03,12219.557142857144,103
2017-05-04,12246.11642857143,104
2017-05-05,12270.302500000002,105
2017-05-08,12292.8125,106
2017-05-09,12319.707142857142,107
2017-05-10,12341.422857142858,108
2017-05-11,12359.567857142858,109
2017-05-12,12377.924285714285,110
2017-05-15,12395.573214285716,111
2017-05-16,12415.120714285715,112
2017-05-17,12427.594642857142,113
2017-05-18,12440.898928571429,114
2017-05-19,12455.463214285714,115
2017-05-22,12469.548928571428,116
2017-05-23,12485.92857142857,117
2017-05-24,12503.91142857143,118
2017-05-25,12520.590714285714,119
2017-05-26,12538.204285714284,120
2017-05-29,12560.65107142857,121
2017-05-30,12581.444999999998,122
2017-05-31,12602.435714285715,123
2017-06-01,12624.448214285716,124
2017-06-02,12637.589642857143,125
2017-06-06,12645.556785714287,126
2017-06-07,12652.688571428573,127
2017-06-08,12662.323928571426,128
2017-06-09,12675.813571428573,129
2017-06-12,12682.332857142857,130
2017-06-13,12690.802142857141,131
2017-06-14,12696.451071428572,0
2017-06-15,12695.555357142857,0
2017-06-16,12697.633214285714,1
2017-06-19,12702.627142857144,2
2017-06-20,12704.674642857144,3
2017-06-21,12706.931785714285,4
2017-06-22,12707.774285714286,0
2017-06-23,12705.144642857142,-1
2017-06-26,12703.941071428573,0
2017-06-27,12705.348571428573,1
2017-06-28,12707.391785714286,0
2017-06-29,12699.445357142858,-1
2017-06-30,12688.933214285715,-2
2017-07-03,12682.367499999998,-3
2017-07-04,12675.019642857142,-4
2017-07-05,12669.018214285714,-5
2017-07-06,12661.127857142857,-6
2017-07-07,12652.546785714285,-7
2017-07-10,12647.091071428571,-8
2017-07-11,12640.7325,-9
2017-07-12,12639.363214285713,-10
2017-07-13,12632.877142857144,-11
2017-07-14,12630.791428571427,-12
2017-07-17,12627.743928571426,-13
2017-07-18,12617.630000000001,-14
2017-07-19,12604.641785714284,-15
2017-07-20,12595.956428571428,-16
2017-07-21,12577.209285714285,-17
2017-07-24,12555.887857142856,-18
2017-07-25,12540.619999999999,-19
2017-07-26,12524.633571428572,-20
2017-07-27,12500.458214285714,-21
2017-07-28,12477.169285714286,-22
2017-07-31,12453.740357142859,-23
2017-08-01,12434.357857142857,-24
2017-08-02,12414.64607142857,-25
2017-08-03,12392.642142857143,-26
2017-08-04,12379.31,-27
2017-08-07,12365.377857142857,-28
2017-08-08,12360.944285714286,-29
2017-08-09,12354.832857142857,-30
2017-08-10,12338.368214285714,-31
2017-08-11,12323.25857142857,-32
2017-08-14,12312.952857142856,-33
2017-08-15,12305.659642857145,-34
2017-08-16,12301.201785714287,-35
2017-08-17,12292.5425,-36
2017-08-18,12282.834285714285,-37
2017-08-21,12262.813214285716,-38
2017-08-22,12248.099285714285,-39
2017-08-23,12231.762857142856,-40
2017-08-24,12217.25107142857,-41
2017-08-25,12207.877857142857,-42
2017-08-28,12196.142857142857,-43
2017-08-29,12178.236785714285,-44
2017-08-30,12169.75142857143,-45
2017-08-31,12164.283214285713,-46
2017-09-01,12159.937857142857,-47
2017-09-04,12152.691428571428,-48
2017-09-05,12149.536785714285,0
2017-09-06,12151.388214285715,1
2017-09-07,12157.75892857143,2
2017-09-08,12159.640714285715,3
2017-09-11,12170.132142857143,4
2017-09-12,12183.348214285714,5
2017-09-13,12192.485714285716,6
2017-09-14,12202.602857142858,7
2017-09-15,12210.701428571429,8
2017-09-18,12225.179642857142,9
2017-09-19,12244.732857142857,10
2017-09-20,12264.558214285715,11
2017-09-21,12280.090714285714,12
2017-09-22,12294.923214285713,13
2017-09-25,12306.742857142857,14
2017-09-26,12321.090714285716,15
2017-09-27,12338.67,16
2017-09-28,12361.479285714286,17
2017-09-29,12382.890714285715,18
2017-10-02,12408.903214285716,19
2017-10-04,12437.106428571427,20
2017-10-05,12465.681785714285,21
2017-10-06,12495.412857142857,22
2017-10-09,12532.217142857144,23
2017-10-10,12566.030714285715,24
2017-10-11,12598.703571428572,25
2017-10-12,12628.7125,26
2017-10-13,12660.486071428571,27
2017-10-16,12691.914285714287,28
2017-10-17,12719.789999999999,29
2017-10-18,12746.447142857141,30
2017-10-19,12770.951428571429,31
2017-10-20,12789.381428571429,32
2017-10-23,12806.466071428571,33
2017-10-24,12822.88107142857,34
2017-10-25,12837.62964285714,35
2017-10-26,12859.574999999999,36
2017-10-27,12883.080357142857,37
2017-10-30,12906.929642857142,38
2017-11-01,12938.941785714285,39
2017-11-02,12968.97392857143,40
2017-11-03,13000.634999999998,41
2017-11-06,13031.848571428573,42
2017-11-07,13059.49392857143,43
2017-11-08,13085.387142857144,44
2017-11-09,13102.455357142857,45
2017-11-10,13113.119999999999,46
2017-11-13,13119.254642857142,47
2017-11-14,13121.503214285714,48
2017-11-15,13121.800357142858,49
2017-11-16,13125.060357142856,50
2017-11-17,13125.679285714286,51
2017-11-20,13129.586785714286,52
2017-11-21,13136.617500000002,53
2017-11-22,13137.765714285715,54
2017-11-23,13138.361428571428,55
2017-11-24,13140.36642857143,56
2017-11-27,13140.550000000001,57
2017-11-28,13141.139285714287,58
2017-11-29,13143.7025,59
2017-11-30,13144.870357142858,0
2017-12-01,13139.81142857143,0
2017-12-04,13141.43142857143,1
2017-12-05,13144.828928571429,0
2017-12-06,13140.027857142859,-1
2017-12-07,13133.871071428572,-2
2017-12-08,13131.16142857143,-3
2017-12-11,13118.952142857144,-4
2017-12-12,13109.759285714286,-5
2017-12-13,13097.144285714287,-6
2017-12-14,13082.833214285714,-7
2017-12-15,13072.986428571428,-8
2017-12-18,13070.482142857143,0
2017-12-19,13071.668928571427,0
2017-12-20,13069.586785714286,0
2017-12-21,13070.848214285714,1
2017-12-22,13072.252142857144,2
2017-12-27,13075.596785714286,0
2017-12-28,13073.19392857143,-1
2017-12-29,13070.476428571428,-2
2018-01-02,13063.788214285714,-3
2018-01-03,13057.026428571427,0
2018-01-04,13062.485357142858,1
2018-01-05,13073.595714285713,2
2018-01-08,13084.593571428572,3
2018-01-09,13098.357499999998,4
2018-01-10,13106.279285714287,5
2018-01-11,13111.316071428573,6
2018-01-12,13119.210714285715,7
2018-01-15,13131.31857142857,8
2018-01-16,13138.025,9
2018-01-17,13142.861428571428,10
2018-01-18,13152.95357142857,11
2018-01-19,13166.857142857143,12
2018-01-22,13177.928214285714,13
2018-01-23,13193.497857142856,14
2018-01-24,13201.755357142858,15
2018-01-25,13207.923928571428,16
2018-01-26,13217.641428571427,17
2018-01-29,13225.531428571428,0
2018-01-30,13221.438928571428,-1
2018-01-31,13220.499285714284,-2
2018-02-01,13218.168214285715,-3
2018-02-02,13206.576071428572,-4
2018-02-05,13192.815357142857,-5
2018-02-06,13168.623928571427,-6
2018-02-07,13154.712857142857,-7
2018-02-08,13131.236071428573,-8
2018-02-09,13103.953571428572,-9
2018-02-12,13079.11642857143,-10
2018-02-13,13044.423928571428,-11
2018-02-14,13009.406785714285,-12
2018-02-15,12972.920714285714,-13
2018-02-16,12939.576785714287,-14
2018-02-19,12907.58607142857,-15
2018-02-20,12882.050357142856,-16
2018-02-21,12854.388214285715,-17
2018-02-22,12828.009642857143,-18
2018-02-23,12800.77607142857,-19
2018-02-26,12777.314642857144,-20
2018-02-27,12749.07535714286,-21
2018-02-28,12713.411071428573,-22
2018-03-01,12667.955714285714,-23
2018-03-02,12609.173928571428,-24
2018-03-05,12561.892857142857,-25
2018-03-06,12519.589642857143,-26
2018-03-07,12480.489285714286,-27
2018-03-08,12445.885357142857,-28
2018-03-09,12415.49142857143,-29
2018-03-12,12387.952500000001,-30
2018-03-13,12359.992857142857,-31
2018-03-14,12340.442142857142,-32
2018-03-15,12328.230357142858,-33
2018-03-16,12328.120357142858,-34
2018-03-19,12314.784285714286,0
2018-03-20,12316.464285714286,1
2018-03-21,12323.666785714286,0
2018-03-22,12317.142142857143,-1
2018-03-23,12306.063928571428,-2
2018-03-26,12286.353214285715,-3
2018-03-27,12272.948214285716,-4
2018-03-28,12254.689285714285,-5
2018-03-29,12244.372500000001,-6
2018-04-03,12227.035,-7
2018-04-04,12208.728214285715,-8
2018-04-05,12203.13107142857,-9
2018-04-06,12194.469642857144,-10
2018-04-09,12184.995,-11
2018-04-10,12181.658928571427,-12
2018-04-11,12176.591785714287,0
2018-04-12,12184.594285714285,1
2018-04-13,12203.47607142857,2
2018-04-16,12214.209642857142,3
2018-04-17,12231.056071428571,4
2018-04-18,12243.394285714285,5
2018-04-19,12250.960357142858,6
2018-04-20,12257.882500000002,7
2018-04-23,12263.382499999998,8
2018-04-24,12275.160714285714,9
2018-04-25,12281.752142857144,10
2018-04-26,12287.284642857141,11
2018-04-27,12294.11642857143,12
2018-04-30,12308.226785714285,13
2018-05-02,12325.902499999998,14
2018-05-03,12339.509642857143,15
2018-05-04,12365.206785714285,16
2018-05-07,12403.129285714285,17
2018-05-08,12443.306071428571,18
2018-05-09,12478.028571428571,19
2018-05-10,12516.677142857143,20
2018-05-11,12548.98107142857,21
2018-05-14,12583.811785714288,22
2018-05-15,12619.959642857142,23
2018-05-16,12644.643214285714,24
2018-05-17,12675.833928571428,25
2018-05-18,12704.975714285712,26
2018-05-22,12732.568571428574,27
2018-05-23,12756.956785714285,28
2018-05-24,12772.673928571428,29
2018-05-25,12790.374285714288,30
2018-05-28,12807.233214285714,31
2018-05-29,12810.123928571427,32
2018-05-30,12817.014285714287,33
2018-05-31,12818.352499999999,34
2018-06-01,12824.915714285713,35
2018-06-04,12832.0,36
2018-06-05,12840.439642857144,37
2018-06-06,12855.002857142857,38
2018-06-07,12866.095,39
2018-06-08,12872.72642857143,40
2018-06-11,12880.969285714285,41
2018-06-12,12882.399642857143,42
2018-06-13,12889.557857142858,43
2018-06-14,12899.825714285715,44
2018-06-15,12902.054642857142,0
2018-06-18,12899.265357142856,-1
2018-06-19,12889.797857142856,-2
2018-06-20,12878.093928571428,-3
2018-06-21,12860.617857142857,-4
2018-06-22,12846.403928571428,-5
2018-06-25,12821.414285714285,-6
2018-06-26,12794.200357142856,-7
2018-06-27,12766.843214285715,-8
2018-06-28,12734.682857142858,-9
2018-06-29,12703.82857142857,-10
2018-07-02,12677.4475,-11
2018-07-03,12659.377857142856,-12
2018-07-04,12637.220714285713,-13
2018-07-05,12622.964642857143,-14
2018-07-06,12616.88107142857,-15
2018-07-09,12608.314285714285,0
2018-07-10,12608.491428571428,0
2018-07-11,12597.522142857142,-1
2018-07-12,12587.60142857143,-2
2018-07-13,12578.801428571429,-3
2018-07-16,12569.192500000001,-4
2018-07-17,12563.852857142858,-5
2018-07-18,12563.83107142857,-6
2018-07-19,12558.237500000001,-7
2018-07-20,12548.206071428573,-8
2018-07-23,12535.99142857143,-9
2018-07-24,12521.073214285714,-10
2018-07-25,12505.6725,-11
2018-07-26,12504.783928571427,0
2018-07-27,12511.299285714285,1
2018-07-30,12514.979285714286,2
2018-07-31,12525.464642857143,3
2018-08-01,12531.08357142857,4
2018-08-02,12540.940714285714,5
2018-08-03,12554.562857142857,6
2018-08-06,12563.477142857142,7
2018-08-07,12580.297142857144,8
2018-08-08,12591.995,9
2018-08-09,12607.635714285714,10
2018-08-10,12610.321785714286,11
2018-08-13,12611.790714285713,0
2018-08-14,12608.025714285715,-1
2018-08-15,12596.127142857144,-2
2018-08-16,12585.172857142858,-3
2018-08-17,12570.912142857143,-4
2018-08-20,12567.846785714286,-5
2018-08-21,12563.9725,-6
2018-08-22,12558.435714285715,-7
2018-08-23,12551.455714285714,-8
2018-08-24,12541.919285714286,-9
2018-08-27,12533.789642857142,-10
2018-08-28,12528.115714285714,0
2018-08-29,12528.125,0
2018-08-30,12526.184642857143,-1
2018-08-31,12514.565714285714,-2
2018-09-03,12506.247142857143,-3
2018-09-04,12484.85357142857,-4
2018-09-05,12455.570000000002,-5
2018-09-06,12425.464642857143,-6
2018-09-07,12395.255000000001,-7
2018-09-10,12368.443928571429,-8
2018-09-11,12347.870357142858,-9
2018-09-12,12327.0325,-10
2018-09-13,12307.651785714286,-11
2018-09-14,12288.942500000001,-12
2018-09-17,12269.759285714284,-13
2018-09-18,12251.243571428571,-14
2018-09-19,12243.910357142857,-15
2018-09-20,12242.758214285715,0
2018-09-21,12245.33,1
2018-09-24,12252.0375,2
2018-09-25,12256.947857142857,3
2018-09-26,12263.210000000001,4
2018-09-27,12266.934642857143,0
2018-09-28,12262.014642857144,-1
2018-10-01,12260.347857142857,-2
2018-10-02,12257.562142857143,-3
2018-10-04,12252.19142857143,-4
2018-10-05,12236.9625,-5
2018-10-08,12216.238928571429,-6
2018-10-09,12195.365357142857,-7
2018-10-10,12167.44607142857,-8
2018-10-11,12137.992142857142,-9
2018-10-12,12108.613571428572,-10
2018-10-15,12087.326071428572,-11
2018-10-16,12077.900714285714,-12
2018-10-17,12069.32142857143,-13
2018-10-18,12056.092142857142,-14
2018-10-19,12040.645357142857,-15
2018-10-22,12024.719285714285,-16
2018-10-23,11997.647142857142,-17
2018-10-24,11966.792857142858,-18
2018-10-25,11937.606785714286,-19
2018-10-26,11905.614285714286,-20
2018-10-29,11876.250357142855,-21
2018-10-30,11842.977857142858,-22
2018-10-31,11811.58607142857,-23
2018-11-01,11777.216785714283,-24
2018-11-02,11747.508571428572,-25
2018-11-05,11716.090714285714,-26
2018-11-06,11683.8925,-27
2018-11-07,11653.30357142857,-28
2018-11-08,11627.610357142856,-29
2018-11-09,11598.686428571427,-30
2018-11-12,11564.324285714285,-31
2018-11-13,11536.755714285713,-32
2018-11-14,11511.778214285714,-33
2018-11-15,11490.582142857142,-34
2018-11-16,11467.86,-35
2018-11-19,11451.147142857142,-36
2018-11-20,11434.25642857143,-37
2018-11-21,11424.269285714287,-38
2018-11-22,11407.281071428572,-39
2018-11-23,11386.42892857143,-40
2018-11-26,11373.560714285713,-41
2018-11-27,11363.557142857144,-42
2018-11-28,11354.451785714287,-43
2018-11-29,11346.376428571428,-44
2018-11-30,11345.767857142857,0
2018-12-03,11355.5475,1
2018-12-04,11356.554642857143,0
2018-12-05,11356.541071428572,-1
2018-12-06,11337.808928571429,-2
2018-12-07,11319.976785714287,-3
2018-12-10,11290.496785714286,-4
2018-12-11,11265.924285714285,-5
2018-12-12,11244.86857142857,-6
2018-12-13,11224.502142857144,-7
2018-12-14,11202.410357142857,-8
2018-12-17,11173.5925,-9
2018-12-18,11145.505714285715,-10
2018-12-19,11118.257499999998,-11
2018-12-20,11092.74535714286,-12
2018-12-21,11062.8025,-13
2018-12-27,11025.980357142858,-14
2018-12-28,10997.597857142857,-15
2019-01-02,10970.426071428572,-16
2019-01-03,10940.858928571428,-17
2019-01-04,10930.190357142856,-18
2019-01-07,10912.463214285714,-19
2019-01-08,10900.516428571429,-20
2019-01-09,10889.824642857142,-21
2019-01-10,10874.355714285715,-22
2019-01-11,10859.296785714285,-23
2019-01-14,10843.476428571428,-24
2019-01-15,10828.960714285713,-25
2019-01-16,10817.317857142858,-26
2019-01-17,10797.787857142857,-27
2019-01-18,10793.152857142855,-28
2019-01-21,10790.865714285714,0
2019-01-22,10800.834642857142,1
2019-01-23,10810.957857142857,2
2019-01-24,10829.104642857144,3
2019-01-25,10847.007500000002,4
2019-01-28,10857.03892857143,5
2019-01-29,10867.543571428572,6
2019-01-30,10878.825357142856,7
2019-01-31,10893.143214285714,8
2019-02-01,10908.849285714285,9
2019-02-04,10923.505357142858,10
2019-02-05,10950.536785714285,11
2019-02-06,10975.211785714288,12
2019-02-07,10998.087142857143,13
2019-02-08,11010.509285714286,14
2019-02-11,11026.02357142857,15
2019-02-12,11051.36,16
2019-02-13,11065.62892857143,17
2019-02-14,11077.8425,18
2019-02-15,11095.550357142856,19
2019-02-18,11110.046071428573,20
2019-02-19,11123.889642857144,21
2019-02-20,11142.265,22
2019-02-21,11162.528214285716,23
2019-02-22,11182.739285714286,24
2019-02-25,11203.244642857142,25
2019-02-26,11225.464999999998,26
2019-02-27,11235.528928571428,27
2019-02-28,11249.080357142857,28
2019-03-01,11267.350714285714,29
2019-03-04,11285.96214285714,30
2019-03-05,11303.482142857143,31
2019-03-06,11314.405,32
2019-03-07,11325.386785714287,33
2019-03-08,11333.922857142856,34
2019-03-11,11346.845000000001,35
2019-03-12,11359.383214285714,36
2019-03-13,11373.374285714284,37
2019-03-14,11388.048928571428,38
2019-03-15,11399.395714285714,39
2019-03-18,11411.265,40
2019-03-19,11438.636071428571,41
2019-03-20,11463.532857142856,42
2019-03-21,11482.653214285716,43
2019-03-22,11491.156428571428,44
2019-03-25,11497.56464285714,45
2019-03-26,11509.339285714286,46
2019-03-27,11513.597857142857,47
2019-03-28,11518.203571428572,48
2019-03-29,11525.947499999998,49
2019-04-01,11535.948214285714,50
2019-04-02,11547.787857142857,51
2019-04-03,11565.527142857143,52
2019-04-04,11582.763571428572,53
2019-04-05,11599.512142857144,54
2019-04-08,11616.514642857144,55
2019-04-09,11628.476428571428,56
2019-04-10,11639.341785714287,57
2019-04-11,11651.57535714286,58
2019-04-12,11665.117857142857,59
2019-04-15,11680.569642857141,60
2019-04-16,11701.409642857141,61
2019-04-17,11726.239285714286,62
2019-04-18,11750.486071428571,63
2019-04-23,11775.891071428572,64
2019-04-24,11802.346428571429,65
2019-04-25,11827.1725,66
2019-04-26,11849.654285714287,67
2019-04-29,11873.617142857142,68
2019-04-30,11893.4625,69
2019-05-02,11919.945714285714,70
2019-05-03,11950.759642857141,71
2019-05-06,11983.71357142857,72
2019-05-07,12010.359642857142,73
2019-05-08,12037.518571428573,74
2019-05-09,12057.335714285715,75
2019-05-10,12079.895357142857,76
2019-05-13,12092.417142857143,77
2019-05-14,12103.475357142857,78
2019-05-15,12115.788928571428,79
2019-05-16,12128.502142857144,80
2019-05-17,12137.463928571427,81
2019-05-20,12138.590357142859,82
2019-05-21,12145.021428571428,83
2019-05-22,12156.384642857143,84
2019-05-23,12158.045357142857,85
2019-05-24,12160.753928571428,86
2019-05-27,12163.298571428571,87
2019-05-28,12163.540357142858,0
2019-05-29,12154.129285714285,-1
2019-05-30,12145.165357142858,-2
2019-05-31,12127.467142857144,-3
2019-06-03,12111.656428571428,-4
2019-06-04,12099.442500000001,-5
2019-06-05,12088.664285714285,-6
2019-06-06,12075.734285714285,-7
2019-06-07,12065.640000000001,-8
2019-06-11,12058.916071428572,-9
2019-06-12,12050.711071428572,-10
2019-06-13,12042.007500000002,-11
2019-06-14,12035.204642857145,-12
2019-06-17,12034.9575,0
2019-06-18,12040.37964285714,1
2019-06-19,12052.33,2
2019-06-20,12062.885714285714,3
2019-06-21,12079.431071428571,4
2019-06-24,12089.53642857143,5
2019-06-25,12094.138928571429,0
2019-06-26,12091.815714285714,0
2019-06-27,12092.961785714286,1
2019-06-28,12105.729999999998,2
2019-07-01,12119.226785714285,3
2019-07-02,12132.011785714287,4
2019-07-03,12155.72,5
2019-07-04,12177.822142857143,6
2019-07-05,12195.584642857142,7
2019-07-08,12214.029642857144,8
2019-07-09,12235.413214285714,9
2019-07-10,12252.246428571429,10
2019-07-11,12273.863571428572,11
2019-07-12,12292.810357142855,12
2019-07-15,12307.673571428571,13
2019-07-16,12323.750714285716,14
2019-07-17,12337.603928571427,15
2019-07-18,12344.120714285713,16
2019-07-19,12347.844285714284,17
2019-07-22,12354.048571428571,18
2019-07-23,12365.5375,19
2019-07-24,12380.769285714285,20
2019-07-25,12390.636428571428,21
2019-07-26,12393.784642857145,22
2019-07-29,12397.675357142856,0
2019-07-30,12390.241428571428,-1
2019-07-31,12384.852857142858,-2
2019-08-01,12384.087857142857,-3
2019-08-02,12371.37357142857,-4
2019-08-05,12350.41607142857,-5
2019-08-06,12325.30642857143,-6
2019-08-07,12298.568928571429,-7
2019-08-08,12274.427142857143,-8
2019-08-09,12244.679999999998,-9
2019-08-12,12211.231428571427,-10
2019-08-13,12179.81107142857,-11
2019-08-14,12141.387142857144,-12
2019-08-15,12101.0,-13
2019-08-16,12069.7925,-14
2019-08-19,12046.29107142857,-15
2019-08-20,12021.971785714284,-16
2019-08-21,12003.383571428572,-17
2019-08-22,11980.515714285715,-18
2019-08-23,11951.249285714284,-19
2019-08-26,11926.856785714286,-20
2019-08-27,11909.077142857144,-21
2019-08-28,11889.111071428573,-22
2019-08-29,11873.02107142857,-23
2019-08-30,11853.326071428572,-24
2019-09-02,11833.000714285716,-25
2019-09-03,11816.885,-26
2019-09-04,11802.782857142856,-27
2019-09-05,11792.401071428572,0
2019-09-06,11793.990000000002,1
2019-09-09,11795.31357142857,2
2019-09-10,11795.869285714287,3
2019-09-11,11813.24892857143,4
2019-09-12,11840.096785714286,5
2019-09-13,11872.259999999998,6
2019-09-16,11898.337142857144,7
2019-09-17,11917.165714285715,8
2019-09-18,11942.016428571429,9
2019-09-19,11969.802857142859,10
2019-09-20,11995.441428571428,11
2019-09-23,12025.786785714285,12
2019-09-24,12057.7325,13
2019-09-25,12081.7125,14
2019-09-26,12102.182857142858,15
2019-09-27,12128.245714285715,16
2019-09-30,12150.575357142856,17
2019-10-01,12169.032142857144,18
2019-10-02,12180.237142857144,19
2019-10-04,12192.907500000001,20
2019-10-07,12206.029285714287,21
2019-10-08,12215.642857142857,22
2019-10-09,12224.763571428572,23
2019-10-10,12232.796428571428,24
2019-10-11,12252.720357142856,25
2019-10-14,12273.281071428572,26
2019-10-15,12294.879285714285,27
2019-10-16,12314.283928571429,28
2019-10-17,12330.8275,29
2019-10-18,12345.381071428574,30
2019-10-21,12362.497142857143,31
2019-10-22,12376.626428571428,32
2019-10-23,12390.481428571427,33
2019-10-24,12404.894642857145,34
2019-10-25,12423.25892857143,35
2019-10-28,12443.583928571428,36
2019-10-29,12463.226785714285,37
2019-10-30,12479.388571428572,38
2019-10-31,12493.630714285713,39
2019-11-01,12515.727857142858,40
2019-11-04,12545.339642857143,41
2019-11-05,12577.99392857143,42
2019-11-06,12609.827857142858,43
2019-11-07,12642.275,44
2019-11-08,12670.863571428572,45
2019-11-11,12704.24,46
2019-11-12,12752.749285714284,47
2019-11-13,12796.222857142857,48
2019-11-14,12834.894285714285,49
2019-11-15,12880.306785714285,50
2019-11-18,12920.047857142856,51
2019-11-19,12957.795,52
2019-11-20,12980.88392857143,53
2019-11-21,13004.138928571429,54
2019-11-22,13023.213571428572,55
2019-11-25,13043.797142857142,56
2019-11-26,13064.56392857143,57
2019-11-27,13087.902142857143,58
2019-11-28,13105.674285714285,59
2019-11-29,13122.8775,60
2019-12-02,13128.823571428571,61
2019-12-03,13133.00892857143,62
2019-12-04,13141.796785714285,63
2019-12-05,13145.835714285715,64
2019-12-06,13153.94142857143,65
2019-12-09,13160.919285714286,66
2019-12-10,13168.2025,67
2019-12-11,13174.834285714285,68
2019-12-12,13177.882857142857,69
2019-12-13,13182.676428571429,70
2019-12-16,13190.811071428572,0
2019-12-17,13190.752857142857,-1
2019-12-18,13190.524285714286,0
2019-12-19,13191.009642857143,1
2019-12-20,13192.27357142857,2
2019-12-23,13194.806071428571,3
2019-12-27,13200.408928571429,4
2019-12-30,13200.668214285715,5
2020-01-02,13207.058214285715,0
2020-01-03,13206.987500000001,-1
2020-01-06,13205.875,0
2020-01-07,13209.058214285715,1
2020-01-08,13214.640357142856,2
2020-01-09,13223.519285714285,3
2020-01-10,13232.336785714286,4
2020-01-13,13238.210000000001,5
2020-01-14,13245.742500000002,6
2020-01-15,13252.739642857143,7
2020-01-16,13269.337857142858,8
2020-01-17,13288.510714285714,9
2020-01-20,13303.095357142856,10
2020-01-21,13320.990714285714,11
2020-01-22,13333.46107142857,12
2020-01-23,13343.561428571427,13
2020-01-24,13361.631428571429,14
2020-01-27,13363.703928571429,15
2020-01-28,13367.348571428573,16
2020-01-29,13369.572857142857,0
2020-01-30,13360.625,-1
2020-01-31,13349.701428571429,-2
2020-02-03,13343.381071428574,0
2020-02-04,13345.873214285715,1
2020-02-05,13351.567142857142,2
2020-02-06,13361.347142857141,3
2020-02-07,13367.657857142856,4
2020-02-10,13376.408571428572,5
2020-02-11,13385.048214285713,6
2020-02-12,13403.999642857143,7
2020-02-13,13426.086785714286,8
2020-02-14,13444.564642857144,9
2020-02-17,13461.125714285712,10
2020-02-18,13467.773214285713,11
